bv_raw,bv_nc,crc_raw,crc_nc,n_units_used,tag,dgp,rep,N,C,T_c,het_scale,nl_scale,factor_scale,bv_true
0.37908244637000155,0.18635225027181207,0.2270724438835541,0.06569359369603293,50,p1_T15,B,26,5,50,15,0.25,0.15,1.0,0.16
0.38359637190822665,0.15121520400581714,0.2326391470712528,0.06890565509901772,50,p1_T15,B,27,5,50,15,0.25,0.15,1.0,0.13
0.393310521909987,0.1848552011127671,0.2264750523181785,0.06496751585472599,50,p1_T15,B,28,5,50,15,0.25,0.15,1.0,0.15
0.39126129505592944,0.180296042348112,0.22300309471173896,0.06306880541943116,50,p1_T15,B,29,5,50,15,0.25,0.15,1.0,0.14
0.39494036302988517,0.16769058171073653,0.2251112895383203,0.06460503844801949,50,p1_T15,B,30,5,50,15,0.25,0.15,1.0,0.14
0.37539012244642544,0.0963320589939943,0.22382907594058077,0.06335577955516868,50,p1_T15,B,31,5,50,15,0.25,0.15,1.0,0.12
0.40258887096344886,0.16468783015239988,0.2270080341104564,0.06393373377706266,50,p1_T15,B,32,5,50,15,0.25,0.15,1.0,0.11
0.3836835351020625,0.18743918725930367,0.22514002019724033,0.06403547524117983,50,p1_T15,B,33,5,50,15,0.25,0.15,1.0,0.14
0.4147225931759892,0.1993008866363935,0.22455680240342457,0.06286895018162529,50,p1_T15,B,34,5,50,15,0.25,0.15,1.0,0.14
0.39231959605206673,0.13606377452017507,0.22608601428663566,0.0654151627487612,50,p1_T15,B,35,5,50,15,0.25,0.15,1.0,0.12
0.38695254965724446,0.1451131793332279,0.22315391633556705,0.06315180487985446,50,p1_T15,B,36,5,50,15,0.25,0.15,1.0,0.11
0.38765360082292993,0.15003841206854995,0.22398202677972015,0.06378823067642712,50,p1_T15,B,37,5,50,15,0.25,0.15,1.0,0.11
0.43080843505118954,0.2102967671092789,0.22453321005424443,0.06415528409261591,50,p1_T15,B,38,5,50,15,0.25,0.15,1.0,0.16
0.39469840814389817,0.16041935362003096,0.2266002955165545,0.06532781924772289,50,p1_T15,B,39,5,50,15,0.25,0.15,1.0,0.12
0.3748405791502606,0.13858597853190552,0.23000936376945166,0.0670361631159623,50,p1_T15,B,40,5,50,15,0.25,0.15,1.0,0.1
0.3797904653095834,0.14898890558962719,0.22851431802287014,0.06457083120797272,50,p1_T15,B,41,5,50,15,0.25,0.15,1.0,0.12
0.3934954488558631,0.17464159864722423,0.22531384669530732,0.06437263500133222,50,p1_T15,B,42,5,50,15,0.25,0.15,1.0,0.12
0.38313867417797776,0.16823785869166513,0.22367113224529922,0.06465805573172112,50,p1_T15,B,43,5,50,15,0.25,0.15,1.0,0.13
0.3965611377945898,0.16184770243271848,0.232005530837601,0.06729045669766513,50,p1_T15,B,44,5,50,15,0.25,0.15,1.0,0.16
0.40078790074647197,0.17530439806395484,0.2249691828885256,0.06375637687911553,50,p1_T15,B,45,5,50,15,0.25,0.15,1.0,0.11
0.39493831087783476,0.18761394462407316,0.23017183544585743,0.06650357214348214,50,p1_T15,B,46,5,50,15,0.25,0.15,1.0,0.13
0.40661943387924476,0.16279276570058798,0.22955370143700238,0.06584773427762898,50,p1_T15,B,47,5,50,15,0.25,0.15,1.0,0.12
0.41619265969330443,0.23535404864653656,0.23022660656360536,0.06800763049597584,50,p1_T15,B,48,5,50,15,0.25,0.15,1.0,0.17
0.40404160543918766,0.223077240508069,0.22961489652904613,0.06631468624535863,50,p1_T15,B,49,5,50,15,0.25,0.15,1.0,0.16
0.43260269804727414,0.06524663762858102,0.31346297466348044,0.12661906295865505,50,p1_T15,C,0,5,50,15,0.25,0.15,1.0,0.0
0.3804673974899386,0.06723944341142159,0.26828361061146555,0.09427258248549153,50,p1_T15,C,1,5,50,15,0.25,0.15,1.0,0.0
0.3957643351641801,0.04714711337840148,0.24930878364376785,0.08080662561706219,50,p1_T15,C,2,5,50,15,0.25,0.15,1.0,0.0
0.4173845973735888,0.10652823210115792,0.26499825361607837,0.09226772577028772,50,p1_T15,C,3,5,50,15,0.25,0.15,1.0,0.0
0.4850748964501665,0.03317592241735981,0.3892747709467521,0.18647153436164204,50,p1_T15,C,4,5,50,15,0.25,0.15,1.0,0.0
0.4421825056745736,0.11827368867825008,0.27348660812148495,0.09758478054269512,50,p1_T15,C,5,5,50,15,0.25,0.15,1.0,0.0
0.4693775508215309,0.11239801881844119,0.30732200297820134,0.12260531970425435,50,p1_T15,C,6,5,50,15,0.25,0.15,1.0,0.0
0.44844640587889356,0.13422821265906942,0.2713603037076624,0.09577749367351818,50,p1_T15,C,7,5,50,15,0.25,0.15,1.0,0.0
0.3860211041971513,0.09255350175612756,0.24020393901376594,0.07529335732378567,50,p1_T15,C,8,5,50,15,0.25,0.15,1.0,0.0
0.42753036109941833,0.12211165826134157,0.2613438518934004,0.08858008212071979,50,p1_T15,C,9,5,50,15,0.25,0.15,1.0,0.0
0.42964987130077964,0.06979506084005553,0.30932334980241005,0.12427781801862493,50,p1_T15,C,10,5,50,15,0.25,0.15,1.0,0.0
0.4708296012230094,0.16481855181774507,0.2593863636969958,0.087179189399578,50,p1_T15,C,11,5,50,15,0.25,0.15,1.0,0.0
0.39566899886116164,0.07376934141833578,0.24721014132219887,0.07868755608943608,50,p1_T15,C,12,5,50,15,0.25,0.15,1.0,0.0
0.39633084620478437,0.08205868447081516,0.26013561983245437,0.08769607055142864,50,p1_T15,C,13,5,50,15,0.25,0.15,1.0,0.0
0.49924942027749497,0.15609753651203373,0.3192350496411779,0.13019492148884917,50,p1_T15,C,14,5,50,15,0.25,0.15,1.0,0.0
0.42365979915066937,0.07847249840350688,0.2951390152317255,0.11350989074670263,50,p1_T15,C,15,5,50,15,0.25,0.15,1.0,0.0
0.40289314367861306,0.06350220338103955,0.27309392567541657,0.09639526602872966,50,p1_T15,C,16,5,50,15,0.25,0.15,1.0,0.0
0.45718958057113473,0.1432917653405509,0.29206347696686924,0.11097966761416773,50,p1_T15,C,17,5,50,15,0.25,0.15,1.0,0.0
0.44536596208214413,0.09427911476907655,0.30725941640883453,0.1225468736651283,50,p1_T15,C,18,5,50,15,0.25,0.15,1.0,0.0
0.40082885402135154,0.060386469895740244,0.2835238411457819,0.10531445405913711,50,p1_T15,C,19,5,50,15,0.25,0.15,1.0,0.0
0.4627398459227459,0.11237083634630723,0.2910187911672762,0.1106685262571588,50,p1_T15,C,20,5,50,15,0.25,0.15,1.0,0.0
0.434294079951996,0.07662400716832499,0.27329432289106287,0.09737822871638473,50,p1_T15,C,21,5,50,15,0.25,0.15,1.0,0.0
0.43273422156568797,0.049887516409374125,0.2975033524585282,0.1154343256596534,50,p1_T15,C,22,5,50,15,0.25,0.15,1.0,0.0
0.38833176801613334,0.06851267443532569,0.2719739335159589,0.09762336738160325,50,p1_T15,C,23,5,50,15,0.25,0.15,1.0,0.0
0.4666109241099708,0.07623922763213359,0.2961862161542909,0.11401569371028393,50,p1_T15,C,24,5,50,15,0.25,0.15,1.0,0.0
0.39934578201057147,0.06086733584217227,0.266948093387736,0.09149561647604,50,p1_T15,C,25,5,50,15,0.25,0.15,1.0,0.0
0.4212703834578868,0.10334527239628993,0.26111276381985205,0.08898464250591114,50,p1_T15,C,26,5,50,15,0.25,0.15,1.0,0.0
0.43653580850782303,0.11639337938033661,0.27552910584808815,0.09931286684545386,50,p1_T15,C,27,5,50,15,0.25,0.15,1.0,0.0
0.4058332665409034,0.050818377279301746,0.27693399945544733,0.09947361839621824,50,p1_T15,C,28,5,50,15,0.25,0.15,1.0,0.0
