bv_raw,bv_nc,crc_raw,crc_nc,n_units_used,tag,dgp,rep,N,C,T_c,het_scale,nl_scale,factor_scale,bv_true,pred_raw,pred_nc
0.20867377165251177,0.042832442653974796,0.39865925936842433,0.26930263017663586,25,val_C25,C,45,5,25,40,0.25,0.15,1.0,0.0,C,C
0.1833180345273966,0.03692629281346012,0.22510039576602547,0.1109169139372457,25,val_C25,C,46,5,25,40,0.25,0.15,1.0,0.0,C,C
0.18715601428118148,0.027338250898421564,0.36513222157373826,0.23561369690382442,25,val_C25,C,47,5,25,40,0.25,0.15,1.0,0.0,C,C
0.20669337950872368,0.06467667820576108,0.3113865699151193,0.18651090332019035,25,val_C25,C,48,5,25,40,0.25,0.15,1.0,0.0,C,C
0.19532916033219588,0.018471099785681108,0.32464352547679615,0.19882387334171778,25,val_C25,C,49,5,25,40,0.25,0.15,1.0,0.0,C,C
0.25228215124384595,0.15735419862560543,0.3305335441252947,0.205658500753291,25,val_C25,D,0,5,25,40,0.25,0.15,1.0,0.13,D,D
0.2811282994445514,0.2019360300861658,0.3289289138484034,0.20468662454183087,25,val_C25,D,1,5,25,40,0.25,0.15,1.0,0.15,D,D
0.25455750929871884,0.15788308373263626,0.279126826316502,0.1576480666921285,25,val_C25,D,2,5,25,40,0.25,0.15,1.0,0.13,D,D
0.26987428016264337,0.1884177403698611,0.2790879421866606,0.1586820646290991,25,val_C25,D,3,5,25,40,0.25,0.15,1.0,0.17,D,D
0.2622239679490037,0.17131958760333799,0.26535297592286067,0.1449363441673698,25,val_C25,D,4,5,25,40,0.25,0.15,1.0,0.1,D,D
0.2696805769582015,0.18612000767539222,0.28074893519748645,0.16115805825586646,25,val_C25,D,5,5,25,40,0.25,0.15,1.0,0.14,D,D
0.2851079207076671,0.2082336676033024,0.24235773753419892,0.12465664001632194,25,val_C25,D,6,5,25,40,0.25,0.15,1.0,0.16,D,D
0.24175279558341553,0.14735416324140174,0.2609990889857504,0.14183509799769067,25,val_C25,D,7,5,25,40,0.25,0.15,1.0,0.12,D,D
0.26399357278203583,0.17969865842201918,0.29188516375395557,0.16989984417910883,25,val_C25,D,8,5,25,40,0.25,0.15,1.0,0.16,D,D
0.2641125429359934,0.1424908769843896,0.2628255790767156,0.14392709343117016,25,val_C25,D,9,5,25,40,0.25,0.15,1.0,0.14,D,D
0.27007301900031955,0.19054303146415613,0.32866555253218704,0.20293126624247884,25,val_C25,D,10,5,25,40,0.25,0.15,1.0,0.15,D,D
0.2565200311960157,0.1645216986126741,0.3641261017492391,0.23584452167188383,25,val_C25,D,11,5,25,40,0.25,0.15,1.0,0.13,D,D
0.260859528997546,0.15336534854195125,0.294986307593033,0.17285930344763104,25,val_C25,D,12,5,25,40,0.25,0.15,1.0,0.12,D,D
0.27177556034706307,0.17896214042264294,0.2730784598760336,0.15179932219770362,25,val_C25,D,13,5,25,40,0.25,0.15,1.0,0.13,D,D
0.26478454171028376,0.1730106782472946,0.29113787165467936,0.16802316976719392,25,val_C25,D,14,5,25,40,0.25,0.15,1.0,0.14,D,D
0.23563306766984507,0.13039786570018608,0.2698099889189948,0.1493563812014464,25,val_C25,D,15,5,25,40,0.25,0.15,1.0,0.11,D,D
0.2530534857069914,0.15621842099428332,0.314537436153058,0.19035726367654168,25,val_C25,D,16,5,25,40,0.25,0.15,1.0,0.12,D,D
0.2478705021683126,0.1490891432267748,0.27808074493472973,0.15667620261389523,25,val_C25,D,17,5,25,40,0.25,0.15,1.0,0.13,D,D
0.23700566804895576,0.12021850282711927,0.2984836029874415,0.17533543860660708,25,val_C25,D,18,5,25,40,0.25,0.15,1.0,0.1,D,D
0.25579063757271786,0.1499607465625366,0.2742261490738064,0.15459046196585657,25,val_C25,D,19,5,25,40,0.25,0.15,1.0,0.11,D,D
0.24599833869407767,0.13617991076894995,0.3315645296741468,0.20585960202481932,25,val_C25,D,20,5,25,40,0.25,0.15,1.0,0.1,D,D
0.2674110350032908,0.18006282157659048,0.3808364373117394,0.25132456846758455,25,val_C25,D,21,5,25,40,0.25,0.15,1.0,0.15,D,D
0.22702133906050748,0.12002960809571814,0.28242313343114706,0.1611192046192536,25,val_C25,D,22,5,25,40,0.25,0.15,1.0,0.09,D,D
0.24813615339545284,0.14120607532387264,0.3156366575509713,0.1918660157390926,25,val_C25,D,23,5,25,40,0.25,0.15,1.0,0.11,D,D
0.28366575151293816,0.19963447376547022,0.27054782250186143,0.15195145631207616,25,val_C25,D,24,5,25,40,0.25,0.15,1.0,0.14,D,D
0.2634129711358178,0.14981639903153432,0.33532909038291026,0.21031118896434586,25,val_C25,D,25,5,25,40,0.25,0.15,1.0,0.12,D,D
0.2609016410976003,0.15892449005780798,0.386147836155361,0.2570752348337688,25,val_C25,D,26,5,25,40,0.25,0.15,1.0,0.13,D,D
0.24581839945766618,0.14845218471502147,0.23956242896247673,0.1246088946888084,25,val_C25,D,27,5,25,40,0.25,0.15,1.0,0.13,D,D
0.2635101565814276,0.15855776826725526,0.3471224116004766,0.2209144929415046,25,val_C25,D,28,5,25,40,0.25,0.15,1.0,0.11,D,D
0.2356273763866508,0.11820735346845192,0.3520056817269949,0.22519599235606588,25,val_C25,D,29,5,25,40,0.25,0.15,1.0,0.12,D,D
0.2790044336289826,0.1967513166210164,0.3240678384797036,0.1987980329991834,25,val_C25,D,30,5,25,40,0.25,0.15,1.0,0.14,D,D
0.23775723656287323,0.13977527870216125,0.26126986872732844,0.14181697612347371,25,val_C25,D,31,5,25,40,0.25,0.15,1.0,0.12,D,D
0.2619310483657373,0.175488220147997,0.26578545621774613,0.14608941966001823,25,val_C25,D,32,5,25,40,0.25,0.15,1.0,0.14,D,D
0.2744720372880436,0.18645751995919002,0.3222892362578013,0.1968139465243267,25,val_C25,D,33,5,25,40,0.25,0.15,1.0,0.17,D,D
0.2666257010485924,0.19939435913895132,0.22804737051209054,0.1141757597702278,25,val_C25,D,34,5,25,40,0.25,0.15,1.0,0.17,D,D
0.2514063447697129,0.15319188517946075,0.2921720837354524,0.1691972184413061,25,val_C25,D,35,5,25,40,0.25,0.15,1.0,0.13,D,D
0.25594345165137605,0.17535605445544938,0.198865627997621,0.08997871812094388,25,val_C25,D,36,5,25,40,0.25,0.15,1.0,0.14,D,D
0.2610932167894334,0.17697893910381665,0.27830129508812496,0.15660281106059817,25,val_C25,D,37,5,25,40,0.25,0.15,1.0,0.15,D,D
0.2405242386132911,0.12048910562391935,0.29248398446593155,0.17049755594081875,25,val_C25,D,38,5,25,40,0.25,0.15,1.0,0.11,D,D
0.25808406803420736,0.1480494607529392,0.3237926553644195,0.1987304637012954,25,val_C25,D,39,5,25,40,0.25,0.15,1.0,0.11,D,D
0.2550405668225637,0.17016847173123345,0.25554028787524385,0.13735313875546887,25,val_C25,D,40,5,25,40,0.25,0.15,1.0,0.16,D,D
0.2723772348078445,0.19049587896564962,0.34521244451797484,0.21853993022839954,25,val_C25,D,41,5,25,40,0.25,0.15,1.0,0.16,D,D
0.26033143425782584,0.1769603488342976,0.31786933787505534,0.19361033782995707,25,val_C25,D,42,5,25,40,0.25,0.15,1.0,0.15,D,D
0.25384008179204165,0.1641789728615069,0.2842219609131966,0.16186534781879738,25,val_C25,D,43,5,25,40,0.25,0.15,1.0,0.13,D,D
0.2671707769356157,0.17472518951746743,0.27096738861519265,0.1512696538105279,25,val_C25,D,44,5,25,40,0.25,0.15,1.0,0.14,D,D
0.23253314117000895,0.12677689419085164,0.32146399676387244,0.19654940797609394,25,val_C25,D,45,5,25,40,0.25,0.15,1.0,0.12,D,D
0.23022730627634,0.11638357913116597,0.27395591250663587,0.15282280186345784,25,val_C25,D,46,5,25,40,0.25,0.15,1.0,0.09,D,D
0.25419289514220256,0.15187033827128685,0.31160406881346525,0.18747545540685823,25,val_C25,D,47,5,25,40,0.25,0.15,1.0,0.12,D,D
0.28620652174690936,0.20308280176857202,0.3084085361340345,0.18496878967401578,25,val_C25,D,48,5,25,40,0.25,0.15,1.0,0.14,D,D
0.25395590487290315,0.1547694608574693,0.3657153781107279,0.23719956665364225,25,val_C25,D,49,5,25,40,0.25,0.15,1.0,0.12,D,D
0.17453719912057808,0.04131523764389461,0.13054604201881176,0.03874908354054161,100,val_C100,A,0,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16954778993482583,0.023979370344720318,0.1300626634024851,0.03855875803239534,100,val_C100,A,1,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17247478056624355,0.026707723073627183,0.13019701444140552,0.03836808162115255,100,val_C100,A,2,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17384483216121985,0.03611926249559502,0.13042760887707183,0.03879922795430143,100,val_C100,A,3,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1720677864684559,0.029528516167651127,0.1303399529947703,0.03904994358221056,100,val_C100,A,4,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16878647008038253,0.024897257155232885,0.13053222033084413,0.03854896445637634,100,val_C100,A,5,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1764307993480734,0.049050046620919635,0.1317757956874716,0.03928905654810154,100,val_C100,A,6,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16821004896621994,0.021287295894720067,0.12970907803725923,0.03826306556136466,100,val_C100,A,7,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17096034375244648,0.02714350690264401,0.12959306494880543,0.037994840176874066,100,val_C100,A,8,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17594604055900426,0.04192167681619086,0.1289066991072101,0.0377147908849683,100,val_C100,A,9,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16929405372983122,0.029354792516880685,0.13175010175939791,0.03963596299841431,100,val_C100,A,10,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17077028914991524,0.033574997194300495,0.1298224486988838,0.03801694335043762,100,val_C100,A,11,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16933578887249187,0.02563797518548215,0.13078636041369468,0.038768636474321744,100,val_C100,A,12,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16908624242005907,0.027425677342265756,0.1307015316178952,0.03874631148017359,100,val_C100,A,13,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16812452199466393,0.020955529356127017,0.1302333984460503,0.038909065032003615,100,val_C100,A,14,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17242470383484806,0.032050227016299865,0.13074201186667703,0.03894197897769216,100,val_C100,A,15,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17106959671698255,0.029641625807235464,0.12956932925255796,0.03817010523452197,100,val_C100,A,16,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17230941048855264,0.03158472645860663,0.13087169437256935,0.03909220388607292,100,val_C100,A,17,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17005148688665944,0.022537740853966603,0.13072616505269505,0.03887538641974714,100,val_C100,A,18,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1691459418813067,0.03733587795829352,0.1303791508275208,0.038630133084842096,100,val_C100,A,19,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17251335353959038,0.03167358828845191,0.1311991161070878,0.03935397100701908,100,val_C100,A,20,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1698549231171569,0.030054032345429586,0.13104387677639726,0.03934448144144358,100,val_C100,A,21,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17464988519358843,0.03567969814757932,0.1307667472139532,0.03905182518565995,100,val_C100,A,22,5,100,40,0.25,0.15,1.0,0.0,A,A
0.170652968300345,0.03226692166550043,0.1307760934401464,0.03906599509675143,100,val_C100,A,23,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17190927411438545,0.03773961743055854,0.13089155770840272,0.03900701840039593,100,val_C100,A,24,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17473588368402987,0.03458974958428036,0.12920459998249717,0.037709335226091975,100,val_C100,A,25,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16516726430880013,0.01966300058144372,0.1301962735197486,0.038582001627004606,100,val_C100,A,26,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1681390123726706,0.025545265499624274,0.130249647733479,0.03861477416082411,100,val_C100,A,27,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1725842085163551,0.03123293333515157,0.13037616933519053,0.038807751930842654,100,val_C100,A,28,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1735145802428985,0.03722729225383023,0.12993490230106322,0.038361114606708706,100,val_C100,A,29,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17040135302121256,0.03530342985137127,0.13033466498149776,0.03890343914390718,100,val_C100,A,30,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1702879260101542,0.025839732922325952,0.13006198686069467,0.03847573893407481,100,val_C100,A,31,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1676079186664577,0.022718273279882305,0.1306132206066535,0.03870655454566681,100,val_C100,A,32,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1750229542440651,0.0394760126142303,0.13099324381261226,0.039097729856230605,100,val_C100,A,33,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1715391639018216,0.031024888557054778,0.1312780181791401,0.03905735133807582,100,val_C100,A,34,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16915365232632548,0.025484552569579665,0.13146232832770374,0.03972796103282649,100,val_C100,A,35,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17271971177943196,0.03460930930723507,0.12988452577651177,0.0381140919816386,100,val_C100,A,36,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16846985924988556,0.024542217576541913,0.12936911949537275,0.03804584831104927,100,val_C100,A,37,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17320655868160417,0.0342098565509049,0.13046529317426103,0.038832594423607654,100,val_C100,A,38,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16573055568691708,0.011803454228144453,0.1306714325218163,0.03897713814238137,100,val_C100,A,39,5,100,40,0.25,0.15,1.0,0.0,A,A
