country_id,country_name,regime,T_c,polyarchy_last,delta_norm,pool_score_norm,mse_pool_A,mse_pool_B,mse_hnavar,mse_cold,tau2_learned,BV,CRC,seed
31,Senegal,hybrid,43,0.684,0.004760807380080223,0.005288641434162855,0.014262814074754715,0.04840343818068504,0.02989923022687435,0.047636084258556366,0.78351891040802,0.5638879781768867,0.15845021215463878,123
36,Afghanistan,authoritarian,36,0.091,0.008209077641367912,0.009837843477725983,0.84349125623703,0.6643756031990051,0.7075451612472534,0.9087144136428833,0.78351891040802,0.5638879781768867,0.15845021215463878,123
37,Argentina,democracy,78,0.828,0.009970905259251595,0.011830160394310951,0.1766645759344101,0.19661182165145874,0.17630164325237274,0.2947961688041687,0.78351891040802,0.5638879781768867,0.15845021215463878,123
38,Ethiopia,authoritarian,19,0.094,0.0012460523284971714,0.0015196949243545532,0.26053091883659363,0.28115999698638916,0.2545761466026306,0.2792653739452362,0.78351891040802,0.5638879781768867,0.15845021215463878,123
39,India,democracy,54,0.73,0.005972367711365223,0.0070290896110236645,0.10237882286310196,0.1827172189950943,0.12827102839946747,0.22648337483406067,0.78351891040802,0.5638879781768867,0.15845021215463878,123
40,Kenya,hybrid,40,0.419,0.006432092748582363,0.007497851271182299,0.03331080079078674,0.0704466924071312,0.040986064821481705,0.09938760846853256,0.78351891040802,0.5638879781768867,0.15845021215463878,123
41,North Korea,authoritarian,52,0.084,0.003125647781416774,0.0036494580563157797,0.016723277047276497,0.2011331170797348,0.041764821857213974,0.2833821177482605,0.78351891040802,0.5638879781768867,0.15845021215463878,123
42,South Korea,democracy,55,0.84,0.011778292246162891,0.013623429462313652,0.020877040922641754,0.12523320317268372,0.10620789974927902,0.028613997623324394,0.78351891040802,0.5638879781768867,0.15845021215463878,123
44,Lebanon,hybrid,52,0.351,0.006886172108352184,0.008478548377752304,0.15316389501094818,0.20203933119773865,0.12031722813844681,0.27683964371681213,0.78351891040802,0.5638879781768867,0.15845021215463878,123
45,Nigeria,hybrid,18,0.478,0.0059545584954321384,0.007271260488778353,0.18062026798725128,0.24964894354343414,0.27576345205307007,0.19848094880580902,0.78351891040802,0.5638879781768867,0.15845021215463878,123
46,Philippines,hybrid,52,0.535,0.009852535091340542,0.011202565394341946,0.027972353622317314,0.1165241003036499,0.03129657357931137,0.029807209968566895,0.78351891040802,0.5638879781768867,0.15845021215463878,123
47,Tanzania,hybrid,39,0.449,0.006075904238969088,0.006946371868252754,0.03811695799231529,0.06232639029622078,0.0799211636185646,0.09339282661676407,0.78351891040802,0.5638879781768867,0.15845021215463878,123
49,Thailand,hybrid,55,0.551,0.009052528068423271,0.010630927979946136,0.22021804749965668,0.2213708758354187,0.19732987880706787,0.25226160883903503,0.78351891040802,0.5638879781768867,0.15845021215463878,123
50,Uganda,authoritarian,33,0.27,0.008143270388245583,0.009791353717446327,0.03405552729964256,0.08046533167362213,0.06965532898902893,0.20720775425434113,0.78351891040802,0.5638879781768867,0.15845021215463878,123
51,Venezuela,hybrid,83,0.5,0.01650673896074295,0.018902212381362915,0.437271386384964,0.5208278298377991,0.46598368883132935,0.5673516988754272,0.78351891040802,0.5638879781768867,0.15845021215463878,123
52,Benin,hybrid,28,0.615,0.008735017850995064,0.009951595216989517,0.016751080751419067,0.07599874585866928,0.04447842389345169,0.034052588045597076,0.78351891040802,0.5638879781768867,0.15845021215463878,123
54,Burkina Faso,hybrid,16,0.541,0.0010618561645969748,0.0013119374634698033,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
55,Cambodia,hybrid,29,0.32,0.007870488800108433,0.009463515132665634,0.08507421612739563,0.1704307496547699,0.18588271737098694,0.23990632593631744,0.78351891040802,0.5638879781768867,0.15845021215463878,123
56,Indonesia,hybrid,54,0.685,0.009672426618635654,0.011373518966138363,0.49105536937713623,0.39786237478256226,0.4690806567668915,0.7964791655540466,0.78351891040802,0.5638879781768867,0.15845021215463878,123
57,Mozambique,hybrid,28,0.422,0.011671748012304306,0.01387043111026287,0.01489414181560278,0.07243422418832779,0.08484312146902084,0.01881260797381401,0.78351891040802,0.5638879781768867,0.15845021215463878,123
58,Nepal,hybrid,39,0.388,0.008247784338891506,0.00982892420142889,0.09871089458465576,0.19385531544685364,0.25809574127197266,0.1373681277036667,0.78351891040802,0.5638879781768867,0.15845021215463878,123
59,Nicaragua,hybrid,71,0.612,0.013970711268484592,0.016391735523939133,0.08378942310810089,0.11901029199361801,0.11949822306632996,0.1774791032075882,0.78351891040802,0.5638879781768867,0.15845021215463878,123
60,Niger,hybrid,29,0.544,0.007452872581779957,0.008686481975018978,0.0737205520272255,0.0904558002948761,0.06743454188108444,0.08121160417795181,0.78351891040802,0.5638879781768867,0.15845021215463878,123
61,Zambia,hybrid,39,0.491,0.006776541005820036,0.007703910116106272,0.29088830947875977,0.32378730177879333,0.4284471869468689,0.5346308946609497,0.78351891040802,0.5638879781768867,0.15845021215463878,123
62,Zimbabwe,authoritarian,23,0.266,0.005462056491523981,0.0064558302983641624,0.2296469509601593,0.3126521110534668,0.2247995138168335,0.2373315393924713,0.78351891040802,0.5638879781768867,0.15845021215463878,123
63,Guinea,authoritarian,39,0.271,0.007433926220983267,0.008473929949104786,0.06008586660027504,0.10885883122682571,0.1019560769200325,0.08642126619815826,0.78351891040802,0.5638879781768867,0.15845021215463878,123
64,Ivory Coast,hybrid,42,0.451,0.006792261730879545,0.007824691012501717,0.49696654081344604,0.3517257273197174,0.35329797863960266,0.47941139340400696,0.78351891040802,0.5638879781768867,0.15845021215463878,123
65,Mauritania,hybrid,29,0.312,0.0036052512004971504,0.00420322036370635,0.07863641530275345,0.11890289187431335,0.09354177862405777,0.1201828196644783,0.78351891040802,0.5638879781768867,0.15845021215463878,123
66,Canada,democracy,92,0.831,0.0061085522174835205,0.007105983793735504,0.019297849386930466,0.18077683448791504,0.04591144621372223,0.057146959006786346,0.78351891040802,0.5638879781768867,0.15845021215463878,123
67,Australia,democracy,91,0.88,0.0026594623923301697,0.0032255921978503466,0.012039892375469208,0.21345989406108856,0.016709791496396065,0.0178513266146183,0.78351891040802,0.5638879781768867,0.15845021215463878,123
68,Botswana,democracy,37,0.707,0.0015675958711653948,0.0019049227703362703,0.049001917243003845,0.2094888985157013,0.07317899912595749,0.09453970938920975,0.78351891040802,0.5638879781768867,0.15845021215463878,123
69,Burundi,authoritarian,21,0.207,0.006603202782571316,0.007761859335005283,0.37549567222595215,0.3336479067802429,0.47450482845306396,0.8916143774986267,0.78351891040802,0.5638879781768867,0.15845021215463878,123
71,Central African Republic,hybrid,22,0.34,0.006882638204842806,0.008110905066132545,0.14434003829956055,0.15080486238002777,0.12932723760604858,0.24641136825084686,0.78351891040802,0.5638879781768867,0.15845021215463878,123
72,Chile,democracy,69,0.878,0.0082907285541296,0.009751609526574612,0.08245956897735596,0.17958351969718933,0.11938481777906418,0.20031678676605225,0.78351891040802,0.5638879781768867,0.15845021215463878,123
73,Costa Rica,democracy,76,0.899,0.008909996598958969,0.010379353538155556,0.06365456432104111,0.1771198809146881,0.08330421894788742,0.13126161694526672,0.78351891040802,0.5638879781768867,0.15845021215463878,123
75,Ecuador,hybrid,80,0.696,0.007931294851005077,0.009071745909750462,0.05801906809210777,0.1121961772441864,0.09354180842638016,0.09593015164136887,0.78351891040802,0.5638879781768867,0.15845021215463878,123
76,France,democracy,92,0.878,0.007105524186044931,0.008347056806087494,0.05106748640537262,0.236368328332901,0.058150555938482285,0.07929264008998871,0.78351891040802,0.5638879781768867,0.15845021215463878,123
77,Germany,democracy,42,0.897,0.012244722805917263,0.014613469131290913,0.023005029186606407,0.26354801654815674,0.10141876339912415,0.04099254682660103,0.78351891040802,0.5638879781768867,0.15845021215463878,123
78,Guatemala,hybrid,71,0.549,0.01247730478644371,0.014673574827611446,0.014545547775924206,0.11268419027328491,0.060693733394145966,0.10625382512807846,0.78351891040802,0.5638879781768867,0.15845021215463878,123
79,Iran,authoritarian,53,0.232,0.007813981734216213,0.009413826279342175,0.1090860366821289,0.2003113478422165,0.12022540718317032,0.09514141827821732,0.78351891040802,0.5638879781768867,0.15845021215463878,123
80,Iraq,authoritarian,29,0.145,0.008535136468708515,0.010694494470953941,1.1557263135910034,0.911250114440918,1.0283774137496948,1.1931054592132568,0.78351891040802,0.5638879781768867,0.15845021215463878,123
81,Ireland,democracy,75,0.89,0.003199693514034152,0.0038894321769475937,0.02668229676783085,0.13044463098049164,0.04223876819014549,0.0733739361166954,0.78351891040802,0.5638879781768867,0.15845021215463878,123
82,Italy,democracy,92,0.84,0.013855457305908203,0.015912264585494995,0.05360832065343857,0.09101293236017227,0.052761010825634,0.04563961923122406,0.78351891040802,0.5638879781768867,0.15845021215463878,123
83,Jordan,authoritarian,40,0.223,0.005418256390839815,0.00694377301260829,0.1538258194923401,0.22392702102661133,0.19568151235580444,0.26570987701416016,0.78351891040802,0.5638879781768867,0.15845021215463878,123
84,Latvia,democracy,17,0.794,0.003365235636010766,0.004122341051697731,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
85,Lesotho,hybrid,29,0.499,0.004864793736487627,0.005716494284570217,0.03842927888035774,0.0598272942006588,0.08160381764173508,0.24325691163539886,0.78351891040802,0.5638879781768867,0.15845021215463878,123
86,Liberia,hybrid,49,0.346,0.006903478875756264,0.008482318371534348,3.398892641067505,3.3295602798461914,3.2946059703826904,3.8226306438446045,0.78351891040802,0.5638879781768867,0.15845021215463878,123
87,Malawi,hybrid,39,0.474,0.00712315458804369,0.008104667998850346,0.14831623435020447,0.23199671506881714,0.21107345819473267,0.3140633702278137,0.78351891040802,0.5638879781768867,0.15845021215463878,123
89,Mongolia,hybrid,52,0.669,0.009979844093322754,0.011531869880855083,0.1955995112657547,0.2713063955307007,0.20620441436767578,0.22977858781814575,0.78351891040802,0.5638879781768867,0.15845021215463878,123
90,Morocco,authoritarian,33,0.243,0.006842270027846098,0.008328109048306942,0.040107764303684235,0.0916752964258194,0.0645400881767273,0.10411683470010757,0.78351891040802,0.5638879781768867,0.15845021215463878,123
91,Netherlands,democracy,92,0.856,0.005170436110347509,0.005924508441239595,0.08382221311330795,0.16420413553714752,0.09205330908298492,0.2191203236579895,0.78351891040802,0.5638879781768867,0.15845021215463878,123
92,Panama,democracy,82,0.734,0.008147461339831352,0.009605680592358112,0.3203538954257965,0.3491361141204834,0.3263331949710846,0.44559159874916077,0.78351891040802,0.5638879781768867,0.15845021215463878,123
95,Sierra Leone,hybrid,32,0.3,0.006300513166934252,0.0076112993992865086,0.2524791359901428,0.1722458451986313,0.20428606867790222,0.7706541419029236,0.78351891040802,0.5638879781768867,0.15845021215463878,123
96,Spain,democracy,85,0.891,0.01711231656372547,0.019694119691848755,0.030368003994226456,0.22911466658115387,0.11302634328603745,0.02188830077648163,0.78351891040802,0.5638879781768867,0.15845021215463878,123
97,Syria,authoritarian,45,0.15,0.0073683480732142925,0.008958201855421066,0.04844395071268082,0.10034040361642838,0.041060417890548706,0.035285115242004395,0.78351891040802,0.5638879781768867,0.15845021215463878,123
98,Tunisia,authoritarian,44,0.19,0.0032425003591924906,0.003755047218874097,0.047004230320453644,0.11131516844034195,0.06931301951408386,0.08194028586149216,0.78351891040802,0.5638879781768867,0.15845021215463878,123
99,Turkey,hybrid,73,0.642,0.010810053907334805,0.012565811164677143,0.07996435463428497,0.14952711760997772,0.09992711991071701,0.16772280633449554,0.78351891040802,0.5638879781768867,0.15845021215463878,123
100,Ukraine,hybrid,17,0.601,0.006015047896653414,0.0076088933274149895,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
101,United Kingdom,democracy,92,0.857,0.006841079331934452,0.00781694334000349,0.03106604516506195,0.24364617466926575,0.10941918939352036,0.08772517740726471,0.78351891040802,0.5638879781768867,0.15845021215463878,123
102,Uruguay,democracy,82,0.877,0.011300410144031048,0.01315292902290821,0.038180600851774216,0.1596929132938385,0.07022735476493835,0.08916248381137848,0.78351891040802,0.5638879781768867,0.15845021215463878,123
103,Algeria,hybrid,25,0.327,0.008753640577197075,0.010307877324521542,0.07573547959327698,0.13878116011619568,0.15938709676265717,0.10836608707904816,0.78351891040802,0.5638879781768867,0.15845021215463878,123
104,Angola,authoritarian,27,0.165,0.007322777062654495,0.008293798193335533,0.8757210969924927,0.8901389241218567,1.0806376934051514,1.9040145874023438,0.78351891040802,0.5638879781768867,0.15845021215463878,123
105,Armenia,hybrid,17,0.352,0.004260907880961895,0.005116879940032959,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
106,Azerbaijan,authoritarian,17,0.217,0.014026093296706676,0.015701396390795708,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
107,Belarus,authoritarian,17,0.224,0.004900333005934954,0.005934166256338358,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
108,Cameroon,hybrid,41,0.312,0.00805351510643959,0.009589767083525658,0.007424399722367525,0.09297028183937073,0.05765163153409958,0.007329646032303572,0.78351891040802,0.5638879781768867,0.15845021215463878,123
109,Chad,authoritarian,35,0.28,0.008453819900751114,0.009997748769819736,0.26535001397132874,0.32765987515449524,0.3981931209564209,0.5969669818878174,0.78351891040802,0.5638879781768867,0.15845021215463878,123
111,Democratic Republic of the Congo,hybrid,16,0.364,0.0082177659496665,0.009830056689679623,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
112,Republic of the Congo,authoritarian,17,0.253,0.008456561714410782,0.01069547887891531,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
114,Dominican Republic,hybrid,51,0.656,0.011487333104014397,0.013433207757771015,0.09976101666688919,0.16420821845531464,0.08921772986650467,0.1368716061115265,0.78351891040802,0.5638879781768867,0.15845021215463878,123
116,Gabon,hybrid,43,0.349,0.008234361186623573,0.009633796289563179,0.4024203419685364,0.4988569915294647,0.49059611558914185,0.6861725449562073,0.78351891040802,0.5638879781768867,0.15845021215463878,123
117,The Gambia,authoritarian,36,0.259,0.004685806110501289,0.005552967544645071,0.1427094042301178,0.2230992317199707,0.24703650176525116,0.16560669243335724,0.78351891040802,0.5638879781768867,0.15845021215463878,123
118,Georgia,hybrid,17,0.545,0.007504902780056,0.009068045765161514,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
119,Guinea-Bissau,hybrid,29,0.444,0.003739025443792343,0.004359846469014883,0.04452459141612053,0.11282707750797272,0.068092480301857,0.15585783123970032,0.78351891040802,0.5638879781768867,0.15845021215463878,123
120,Jamaica,democracy,41,0.7,0.003301025368273258,0.004014361649751663,0.03207465261220932,0.09928026050329208,0.06360775977373123,0.06829527765512466,0.78351891040802,0.5638879781768867,0.15845021215463878,123
121,Kazakhstan,authoritarian,17,0.242,0.0023321397602558136,0.0029092421755194664,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
122,Kyrgyzstan,hybrid,17,0.322,0.003682902082800865,0.0045672813430428505,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
123,Laos,authoritarian,36,0.091,0.010649008676409721,0.012617676518857479,0.28817152976989746,0.39717161655426025,0.3116966485977173,0.3773154318332672,0.78351891040802,0.5638879781768867,0.15845021215463878,123
124,Libya,authoritarian,43,0.072,0.005370131693780422,0.006382104940712452,0.034726858139038086,0.16298212110996246,0.024110030382871628,0.08878416568040848,0.78351891040802,0.5638879781768867,0.15845021215463878,123
125,Madagascar,hybrid,28,0.429,0.0072202058508992195,0.008460779674351215,0.20112788677215576,0.16991114616394043,0.1561020016670227,0.2601473927497864,0.78351891040802,0.5638879781768867,0.15845021215463878,123
126,Moldova,hybrid,17,0.434,0.0042397924698889256,0.0054084924049675465,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
127,Namibia,hybrid,24,0.655,0.014589658007025719,0.016865262761712074,0.03512817248702049,0.08279011398553848,0.04968870058655739,0.05963944271206856,0.78351891040802,0.5638879781768867,0.15845021215463878,123
129,Rwanda,authoritarian,33,0.114,0.0077990940771996975,0.00951167568564415,0.08538741618394852,0.20531977713108063,0.2420293390750885,0.4868612289428711,0.78351891040802,0.5638879781768867,0.15845021215463878,123
131,Sri Lanka,hybrid,32,0.533,0.004632130265235901,0.005403093062341213,0.07859192788600922,0.12175212800502777,0.06165376678109169,0.06671660393476486,0.78351891040802,0.5638879781768867,0.15845021215463878,123
132,Swaziland,authoritarian,31,0.127,0.0026884202379733324,0.0033580739982426167,0.07796309143304825,0.12875954806804657,0.07893769443035126,0.0994856208562851,0.78351891040802,0.5638879781768867,0.15845021215463878,123
133,Tajikistan,authoritarian,17,0.229,0.008820516988635063,0.011112740263342857,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
134,Togo,hybrid,31,0.303,0.007778868544846773,0.009201719425618649,0.06373313069343567,0.1073075383901596,0.1301022320985794,0.0840616375207901,0.78351891040802,0.5638879781768867,0.15845021215463878,123
135,Trinidad and Tobago,democracy,41,0.743,0.004900897387415171,0.005928399972617626,0.3712140619754791,0.45494890213012695,0.49294188618659973,0.4327799081802368,0.78351891040802,0.5638879781768867,0.15845021215463878,123
136,Turkmenistan,authoritarian,17,0.134,0.0039546615444123745,0.005009908229112625,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
140,Uzbekistan,authoritarian,17,0.16,0.002382034668698907,0.0029968300368636847,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
144,Austria,democracy,63,0.86,0.0063845026306807995,0.007671792525798082,0.02810497395694256,0.11259608715772629,0.031645517796278,0.05847546458244324,0.78351891040802,0.5638879781768867,0.15845021215463878,123
148,Belgium,democracy,91,0.885,0.006592828780412674,0.007417934946715832,0.043645963072776794,0.20177072286605835,0.0454106330871582,0.09139419347047806,0.78351891040802,0.5638879781768867,0.15845021215463878,123
152,Bulgaria,democracy,79,0.723,0.01251533254981041,0.014753501862287521,0.08420734852552414,0.1476181447505951,0.1271301507949829,0.20265454053878784,0.78351891040802,0.5638879781768867,0.15845021215463878,123
154,Croatia,democracy,16,0.789,0.006265839096158743,0.007366842590272427,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
155,Cuba,authoritarian,74,0.114,0.012928665615618229,0.014996114186942577,0.04555864632129669,0.11032235622406006,0.08747915923595428,0.07169494777917862,0.78351891040802,0.5638879781768867,0.15845021215463878,123
157,Czech Republic,democracy,15,0.902,0.001008375664241612,0.0012114911805838346,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
158,Denmark,democracy,92,0.909,0.004014165606349707,0.004626137670129538,0.015706175938248634,0.30096760392189026,0.021395625546574593,0.037563662976026535,0.78351891040802,0.5638879781768867,0.15845021215463878,123
161,Estonia,democracy,17,0.873,0.004193820059299469,0.005095521919429302,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
163,Finland,democracy,78,0.875,0.005275131668895483,0.006256911437958479,0.07651253789663315,0.20972564816474915,0.06808871775865555,0.10433520376682281,0.78351891040802,0.5638879781768867,0.15845021215463878,123
164,Greece,democracy,81,0.893,0.012042190879583359,0.013948443345725536,0.023596448823809624,0.08661097288131714,0.04331507161259651,0.018189294263720512,0.78351891040802,0.5638879781768867,0.15845021215463878,123
169,Israel,democracy,52,0.763,0.002888888120651245,0.0033096198458224535,0.10100436955690384,0.12212947756052017,0.12371975928544998,0.21285639703273773,0.78351891040802,0.5638879781768867,0.15845021215463878,123
171,Kuwait,authoritarian,17,0.281,0.002367851324379444,0.0031657954677939415,0.32536688446998596,0.4567854106426239,0.16222184896469116,0.19655542075634003,0.78351891040802,0.5638879781768867,0.15845021215463878,123
173,Lithuania,democracy,17,0.825,0.0027815261855721474,0.0034782865550369024,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
176,Macedonia,hybrid,16,0.588,0.0044707427732646465,0.005202684085816145,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
177,Malaysia,authoritarian,38,0.282,0.003978324122726917,0.00476530846208334,0.02932898886501789,0.10753849893808365,0.04606999456882477,0.09115467220544815,0.78351891040802,0.5638879781768867,0.15845021215463878,123
185,New Zealand,democracy,85,0.884,0.0029897119384258986,0.0036168296355754137,0.016131924465298653,0.165577694773674,0.016423752531409264,0.023078488186001778,0.78351891040802,0.5638879781768867,0.15845021215463878,123
186,Norway,democracy,92,0.891,0.006930591072887182,0.008135219104588032,0.07982748746871948,0.2686236798763275,0.08725963532924652,0.07550345361232758,0.78351891040802,0.5638879781768867,0.15845021215463878,123
187,Oman,authoritarian,17,0.158,0.0018333375919610262,0.002283890265971422,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
189,Paraguay,hybrid,54,0.543,0.007615834474563599,0.008798348717391491,0.006081335246562958,0.07941162586212158,0.040312886238098145,0.09743593633174896,0.78351891040802,0.5638879781768867,0.15845021215463878,123
190,Romania,hybrid,90,0.594,0.009396519511938095,0.011180912144482136,0.10064224898815155,0.18131230771541595,0.08221794664859772,0.21423353254795074,0.78351891040802,0.5638879781768867,0.15845021215463878,123
197,Saudi Arabia,authoritarian,53,0.018,0.0019910952541977167,0.0024459639098495245,0.13681888580322266,0.24300460517406464,0.11723095923662186,0.2960233688354492,0.78351891040802,0.5638879781768867,0.15845021215463878,123
202,Slovenia,democracy,17,0.828,0.001333331922069192,0.001728695584461093,,,,,0.78351891040802,0.5638879781768867,0.15845021215463878,123
210,Hungary,democracy,77,0.849,0.012287725694477558,0.014193902723491192,0.06663130968809128,0.18204043805599213,0.16703689098358154,0.10255345702171326,0.78351891040802,0.5638879781768867,0.15845021215463878,123
